Country,    Region, Residence, Ethnicity,   SocDem, Version, Ref-ID,   Year1,   Year2, TypeLT,   Sex,   Age, AgeInt,              m(x),         q(x),        l(x),        d(x),         L(x),         T(x),       e(x),   e(x)Orig
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    57,      1,           0.00401,      0.00400,       95384,         382,        95193,      2652254,       27.81,       27.81
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    58,      1,           0.00425,      0.00424,       95002,         403,        94801,      2557061,       26.92,       26.92
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    59,      1,           0.00471,      0.00470,       94599,         444,        94377,      2462261,       26.03,       26.04
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    60,      1,           0.00525,      0.00523,       94155,         493,        93909,      2367883,       25.15,       25.16
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    61,      1,           0.00574,      0.00572,       93662,         536,        93395,      2273975,       24.28,       24.29
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    62,      1,           0.00623,      0.00621,       93127,         578,        92838,      2180580,       23.42,       23.42
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    63,      1,           0.00682,      0.00680,       92548,         629,        92234,      2087743,       22.56,       22.57
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    64,      1,           0.00734,      0.00731,       91919,         672,        91583,      1995509,       21.71,       21.72
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    65,      1,           0.00802,      0.00799,       91247,         729,        90883,      1903926,       20.87,       20.87
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    66,      1,           0.00852,      0.00848,       90518,         768,        90134,      1813043,       20.03,       20.04
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    67,      1,           0.00953,      0.00948,       89751,         851,        89325,      1722909,       19.20,       19.20
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    68,      1,           0.01073,      0.01067,       88900,         949,        88425,      1633583,       18.38,       18.38
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    69,      1,           0.01171,      0.01165,       87951,        1024,        87439,      1545158,       17.57,       17.58
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    70,      1,           0.01310,      0.01302,       86927,        1131,        86361,      1457719,       16.77,       16.78
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    71,      1,           0.01444,      0.01434,       85795,        1230,        85180,      1371358,       15.98,       15.99
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    72,      1,           0.01625,      0.01612,       84565,        1363,        83884,      1286178,       15.21,       15.22
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    73,      1,           0.01845,      0.01828,       83202,        1521,        82442,      1202294,       14.45,       14.46
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    74,      1,           0.02052,      0.02031,       81682,        1659,        80852,      1119852,       13.71,       13.72
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    75,      1,           0.02269,      0.02244,       80023,        1796,        79125,      1039000,       12.98,       12.99
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    76,      1,           0.02539,      0.02507,       78227,        1961,        77246,       959875,       12.27,       12.28
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    77,      1,           0.02823,      0.02784,       76266,        2123,        75204,       882629,       11.57,       11.58
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    78,      1,           0.03140,      0.03092,       74143,        2292,        72997,       807424,       10.89,       10.90
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    79,      1,           0.03606,      0.03542,       71850,        2545,        70578,       734428,       10.22,       10.23
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    80,      1,           0.04139,      0.04055,       69305,        2810,        67900,       663850,        9.58,        9.59
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    81,      1,           0.04671,      0.04564,       66495,        3035,        64977,       595950,        8.96,        8.97
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    82,      1,           0.05334,      0.05196,       63460,        3297,        61811,       530973,        8.37,        8.38
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    83,      1,           0.06050,      0.05872,       60163,        3533,        58396,       469162,        7.80,        7.81
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    84,      1,           0.06989,      0.06753,       56630,        3824,        54718,       410765,        7.25,        7.27
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    85,      1,           0.07901,      0.07600,       52806,        4013,        50799,       356047,        6.74,        6.76
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    86,      1,           0.08928,      0.08546,       48792,        4170,        46707,       305248,        6.26,        6.27
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    87,      1,           0.10225,      0.09728,       44622,        4341,        42452,       258541,        5.79,        5.81
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    88,      1,           0.11468,      0.10846,       40282,        4369,        38097,       216089,        5.36,        5.38
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    89,      1,           0.13091,      0.12287,       35912,        4412,        33706,       177992,        4.96,        4.98
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    90,      1,           0.14875,      0.13845,       31500,        4361,        29319,       144286,        4.58,        4.60
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    91,      1,           0.16488,      0.15232,       27139,        4134,        25072,       114967,        4.24,        4.26
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    92,      1,           0.18628,      0.17041,       23005,        3920,        21045,        89895,        3.91,        3.94
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    93,      1,           0.21136,      0.19116,       19084,        3648,        17260,        68850,        3.61,        3.64
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    94,      1,           0.23385,      0.20937,       15436,        3232,        13820,        51590,        3.34,        3.39
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    95,      1,           0.25522,      0.22634,       12204,        2762,        10823,        37770,        3.09,        3.15
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    96,      1,           0.27836,      0.24435,        9442,        2307,         8288,        26946,        2.85,        2.93
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    97,      1,           0.31009,      0.26847,        7135,        1916,         6177,        18658,        2.62,        2.71
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    98,      1,           0.34203,      0.29208,        5219,        1524,         4457,        12481,        2.39,        2.52
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,    99,      1,           0.37752,      0.31757,        3695,        1173,         3108,         8024,        2.17,        2.36
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      1,     2,   100,     99,           0.51297,      1.00000,        2522,        2522,         4915,         4915,        1.95,        2.22
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,     0,      1,           0.00431,      0.00429,      100000,         429,        99598,      7909014,       79.09,       79.09
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,     1,      4,           0.00018,      0.00071,       99571,          71,       398108,      7809415,       78.43,       78.43
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,     5,      5,           0.00009,      0.00043,       99500,          43,       497392,      7411308,       74.49,       74.49
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    10,      5,           0.00011,      0.00053,       99457,          52,       497162,      6913916,       69.52,       69.52
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    15,      5,           0.00031,      0.00156,       99405,         155,       496719,      6416754,       64.55,       64.56
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    20,      5,           0.00050,      0.00250,       99250,         248,       495648,      5920036,       59.65,       59.65
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    25,      5,           0.00063,      0.00315,       99001,         311,       494249,      5424388,       54.79,       54.79
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    30,      5,           0.00084,      0.00417,       98690,         412,       492473,      4930139,       49.96,       49.96
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    35,      5,           0.00121,      0.00605,       98278,         595,       490003,      4437666,       45.15,       45.16
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    40,      5,           0.00178,      0.00888,       97683,         867,       486364,      3947663,       40.41,       40.42
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    45,      5,           0.00258,      0.01281,       96816,        1240,       481149,      3461299,       35.75,       35.75
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    50,      5,           0.00379,      0.01876,       95576,        1793,       473678,      2980150,       31.18,       31.18
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    55,      5,           0.00602,      0.02971,       93782,        2786,       462478,      2506472,       26.73,       26.73
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    60,      5,           0.00970,      0.04742,       90997,        4315,       444878,      2043994,       22.46,       22.47
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    65,      5,           0.01475,      0.07128,       86681,        6179,       418939,      1599116,       18.45,       18.45
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    70,      5,           0.02480,      0.11723,       80502,        9437,       380553,      1180176,       14.66,       14.66
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    75,      5,           0.04126,      0.18788,       71065,       13352,       323596,       799623,       11.25,       11.26
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    80,      5,           0.07310,      0.31070,       57713,       17932,       245311,       476027,        8.25,        8.25
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    85,      5,           0.12985,      0.48821,       39781,       19422,       149576,       230715,        5.80,        5.81
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    90,      5,           0.21893,      0.68407,       20360,       13927,        63616,        81139,        3.99,        4.00
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,    95,      5,           0.34184,      0.84086,        6432,        5409,        15822,        17523,        2.72,        2.78
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     1,   100,     99,           0.60180,      1.00000,        1024,        1024,         1701,         1701,        1.66,        1.99
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,     0,      1,           0.00349,      0.00348,      100000,         348,        99673,      8281353,       82.81,       82.82
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,     1,      4,           0.00015,      0.00058,       99652,          58,       398464,      8181680,       82.10,       82.11
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,     5,      5,           0.00007,      0.00036,       99594,          36,       497877,      7783216,       78.15,       78.16
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    10,      5,           0.00008,      0.00041,       99558,          40,       497700,      7285339,       73.18,       73.18
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    15,      5,           0.00017,      0.00086,       99517,          85,       497390,      6787639,       68.21,       68.21
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    20,      5,           0.00021,      0.00107,       99432,         106,       496900,      6290249,       63.26,       63.27
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    25,      5,           0.00029,      0.00146,       99326,         145,       496290,      5793349,       58.33,       58.33
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    30,      5,           0.00045,      0.00224,       99181,         222,       495386,      5297060,       53.41,       53.41
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    35,      5,           0.00070,      0.00348,       98959,         344,       493993,      4801674,       48.52,       48.53
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    40,      5,           0.00108,      0.00536,       98615,         529,       491846,      4307681,       43.68,       43.69
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    45,      5,           0.00163,      0.00811,       98086,         795,       488567,      3815835,       38.90,       38.91
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    50,      5,           0.00256,      0.01272,       97291,        1238,       483564,      3327268,       34.20,       34.21
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    55,      5,           0.00399,      0.01976,       96054,        1898,       475820,      2843703,       29.61,       29.61
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    60,      5,           0.00627,      0.03088,       94155,        2908,       463958,      2367883,       25.15,       25.16
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    65,      5,           0.00968,      0.04735,       91247,        4320,       446207,      1903926,       20.87,       20.87
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    70,      5,           0.01649,      0.07942,       86927,        6904,       418719,      1457719,       16.77,       16.78
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    75,      5,           0.02857,      0.13393,       80023,       10717,       375150,      1039000,       12.98,       12.99
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    80,      5,           0.05360,      0.23807,       69305,       16500,       307803,       663850,        9.58,        9.59
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    85,      5,           0.10061,      0.40348,       52806,       21306,       211761,       356047,        6.74,        6.76
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    90,      5,           0.18115,      0.61256,       31500,       19296,       106516,       144286,        4.58,        4.60
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,    95,      5,           0.29472,      0.79339,       12204,        9683,        32854,        37770,        3.09,        3.15
    GBR,      0000,      0000,      0000,     0000,       1,1883.01,    2013,    2015,      2,     2,   100,     99,           0.51297,      1.00000,        2522,        2522,         4915,         4915,        1.95,        2.22
